product_id,name,url,sku,brand,price_tnd,final_price_tnd,price_numeric,final_price_numeric,is_on_sale,discount_pct,availability,image_url,description,screen,processor,os,ram,storage,gpu
70621,PC Portable ASUS Vivobook 15 M1502YA AMD RYZEN7 16Go 512G SSD - Bleu,https://www.mytek.tn/pc-portable-asus-vivobook-15-m1502ya-amd-ryzen7-16go-512g-ssd-bleu.html,M1502YA-BQ578W-16G,ASUS,2355,2355,2355.0,2355.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-15-m1502ya-amd-ryzen7-16go-512g-ssd-bleu-a.jpg,"Écran 15.6"" Full HD - Processeur: AMD Ryzen™ 7 5825U (2 GHz up to 4.5 GHz Turbo max, 16 Mo de mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR4 - Disque Dur: 512 Go SSD - Ca","Écran 15.6"" Full HD","AMD Ryzen™ 7 5825U (2 GHz up to 4.5 GHz Turbo max, 16 Mo de mémoire cache, Octa-Core)",Windows 11 Famille,16 Go DDR4,512 Go SSD,
58464,Pc Portable DELL Vostro 3530 i5 13è Gén 16G 512G SSD - Noir,https://www.mytek.tn/pc-portable-dell-vostro-3530-i5-13e-gen-16g-512g-ssd-noir.html,N3409PVNB3530-16G-W11P,DELL,2359,2359,2359.0,2359.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-dell-vostro-3530-i5-13e-gen-16g-512g-ssd-noir-1.jpg,"Écran 15.6"" Full HD, 120Hz - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go - Disque dur: 512 Go SSD - Carte gra","Écran 15.6"" Full HD, 120Hz","Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores)",Windows 11 Pro,16 Go,512 Go SSD,Carte gra
68091,PC Portable DELL Pro 15 Essential i7 13è Gén 8Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-pro-15-essential-i7-13e-gen-8go-512go-ssd-noir.html,PV15250-I7,DELL,2359,2359,2359.0,2359.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-dell-pro-15-essential-i7-13e-gen-8go-512go-ssd-noir.jpg,"Écran 15.6"" Full HD IPS, 120Hz - Processeur: Intel Core i7-1355U (Up to 5 GHz Turbo max ,12Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR5 - Disque dur: 512 Go SSD - Carte graphi","Écran 15.6"" Full HD IPS, 120Hz","Intel Core i7-1355U (Up to 5 GHz Turbo max ,12Mo de mémoire cache, 10-Cores)",FreeDos,8 Go DDR5,512 Go SSD,Carte graphi
72286,PC Portable HP 15-fd0669nk Intel Core 5 120U 16Go 512Go SSD - Silver,https://www.mytek.tn/pc-portable-hp-15-fd0669nk-intel-core-5-120u-16go-512go-ssd-silver.html,D49R0EA,HP,2359,2359,2359.0,2359.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-hp-15-fd0669nk-intel-core-5-120u-16go-512go-ssd-silver.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core 5 120U (Up to 5 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel®","Écran 15.6"" Full HD","Intel Core 5 120U (Up to 5 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores)",FreeDos,16 Go DDR5,512Go SSD,Intel®
67968,PC Portable DELL 15 i5 13è Gén 16G 512Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-15-i5-13e-gen-16g-512go-ssd-noir.html,DC15250-I5-16G-W11P,DELL,2369,2369,2369.0,2369.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-dell-15-i5-13e-gen-16g-512go-ssd-noir.jpg,"Écran 15.6"" Full HD IPS, 120Hz - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max ,12Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go - Disque dur: 512 Go SSD - Carte","Écran 15.6"" Full HD IPS, 120Hz","Intel Core i5-1334U (Up to 4.60 GHz Turbo max ,12Mo de mémoire cache, 10-Cores)",Windows 11 Pro,16 Go,512 Go SSD,Carte
68430,PC Portable DELL Pro 16 AMD RYZEN 5 16Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-dell-pro-16-amd-ryzen-5-16go-512go-ssd-gris.html,PC16255-R5,DELL,2395,2395,2395.0,2395.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-dell-pro-16-amd-ryzen-5-16go-512go-ssd-gris.jpg,"Écran 16"" Full HD+,IPS - Processeur: AMD Ryzen™ 5 220 (3.2 GHz Up to 4.9 GHz Turbo max ,16Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go - Disque dur: 512 Go SSD - Carte graphique:","Écran 16"" Full HD+,IPS","AMD Ryzen™ 5 220 (3.2 GHz Up to 4.9 GHz Turbo max ,16Mo de mémoire cache, Hexa-Core)",FreeDos,16 Go,512 Go SSD,Carte graphique:
57118,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 8G 512Go SSD - Silver,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-8g-512go-ssd-silver.html,X1502VA-NJ654W,ASUS,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-8g-512go-ssd-silver-mt.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-13620H (Up to 4,90 GHz Turbo max, 24Mo Mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graph","Écran 15.6"" FULL HD","Intel Core i7-13620H (Up to 4,90 GHz Turbo max, 24Mo Mémoire cache, 10-Cores)",Windows 11 Famille,8 Go DDR4,512 Go SSD,Carte Graph
58841,PC Portable ASUS Vivobook 15 OLED X1505VA i5 13è Gén 16G 512G SSD - Silver,https://www.mytek.tn/pc-portable-asus-vivobook-15-oled-x1505va-i5-13e-gen-16g-512g-ssd-silver.html,X1505VA-L1779W-16G,ASUS,2399,2399,2399.0,2399.0,False,,En arrivage,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-15-oled-x1505va-i5-13e-gen-16g-512g-ssd-silver-st.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12Mo Mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR4 - Disque Dur: 512 Go SSD - Carte Gra","Écran 15.6"" Full HD","Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12Mo Mémoire cache, Octa-Core)",Windows 11 Famille,16 Go DDR4,512 Go SSD,Carte Gra
63480,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 8G 512G SSD - Bleu,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-8g-512g-ssd-bleu.html,X1502VA-BQ1063W,ASUS,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-8g-512g-ssd-bleu.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-13620H (Up to 4.90 GHz Turbo max, 24Mo Mémoire cache, 10-Cores)  - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Grap","Écran 15.6"" FULL HD","Intel Core i7-13620H (Up to 4.90 GHz Turbo max, 24Mo Mémoire cache, 10-Cores)",Windows 11 Famille,8 Go DDR4,512 Go SSD,Carte Grap
63482,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 8G 512G SSD - Silver,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-8g-512g-ssd-silver.html,X1502VA-BQ1064W,ASUS,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-15-x1502va-i7-13e-gen-8g-512g-ssd-silver.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-13620H (Up to 4.90 GHz Turbo max, 24Mo Mémoire cache, 10-Cores)  - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Grap","Écran 15.6"" FULL HD","Intel Core i7-13620H (Up to 4.90 GHz Turbo max, 24Mo Mémoire cache, 10-Cores)",Windows 11 Famille,8 Go DDR4,512 Go SSD,Carte Grap
64034,Pc Portable HP ProBook 450 G10 i5 13è Gén 8Go 512Go SSD - Silver,https://www.mytek.tn/pc-portable-hp-probook-450-g10-i5-13e-gen-8go-512go-ssd-silver.html,B39P8AT,HP,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-hp-probook-450-g10-i5-13e-gen-8go-512go-ssd-silver_1.jpg,"Ecran 15.6"" Full HD, IPS - Processeur: Intel® Core™ i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphi","Ecran 15.6"" Full HD, IPS","Intel® Core™ i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores)",FreeDos,8 Go DDR4,512 Go SSD,Carte Graphi
66812,PC Portable DELL 16 Intel Core 5 120U 16Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-16-intel-core-5-120u-16go-512go-ssd-noir.html,DC16250-C5-16G,DELL,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-dell-16-intel-core-5-120u-16go-512go-ssd-noir.jpg,"Écran 16"" WUXGA IPS - Processeur: Intel Core 5 120U (Up to 5 GHz Turbo max ,12Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go - Disque dur: 512 Go SSD - Carte graphique: Intel® Graph","Écran 16"" WUXGA IPS","Intel Core 5 120U (Up to 5 GHz Turbo max ,12Mo de mémoire cache, 10-Cores)",FreeDos,16 Go,512 Go SSD,Intel® Graph
66862,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gen 12G 512Go SSD - Silver,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i5-13e-gen-12g-512go-ssd-silver.html,X1502VA-BQ905W-12G,ASUS,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-15-x1502va-i5-13e-gen-12go-512go-ssd-silver.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12Mo Mémoire cache, Octa-Core)  - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 12 Go - Disque Dur: 512 Go SSD - Carte Graphiq","Écran 15.6"" FULL HD","Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12Mo Mémoire cache, Octa-Core)",Windows 11 Famille,12 Go,512 Go SSD,Carte Graphiq
66864,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gen 12G 512G SSD - Bleu,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502va-i5-13e-gen-12g-512g-ssd-bleu.html,X1502VA-BQ903W-12G,ASUS,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-15-x1502va-i5-13e-gen-12g-512g-ssd-.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12Mo Mémoire cache, Octa-Core)  - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 12Go - Disque Dur: 512 Go SSD - Carte Graphiqu","Écran 15.6"" FULL HD","Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12Mo Mémoire cache, Octa-Core)",Windows 11 Famille,12Go,512 Go SSD,Carte Graphiqu
69180,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i5 13è Gén 16Go 512Go SSD - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13e-gen-16go-512go-ssd-bleu.html,83K100FDFG,LENOVO,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13e-gen-16go-512go-ssd-bleu-a.jpg,"Écran 15.3"" WUXGA, IPS - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512 Go SSD - Ca","Écran 15.3"" WUXGA, IPS","Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core)",Windows 11 Famille,16 Go DDR5,512 Go SSD,
70096,PC Portable ASUS ExpertBook P1503 i5 13è Gén 16G 512Go SSD - Gris,https://www.mytek.tn/pc-portable-asus-expertbook-p1503-i5-13e-gen-16g-512go-ssd-gris.html,P1503CVA-S71573-16G,ASUS,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-expertbook-p1503-i5-13e-gen-16g-512go-ssd-gris-a.jpg,"Écran 15.6'' Full HD - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo Mémoire cache, Octa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512 Go SSD - Carte Graphique: I",Écran 15.6'' Full HD,"Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo Mémoire cache, Octa-Core)",FreeDos,16 Go DDR5,512 Go SSD,I
71020,PC Portable CHUWI CoreBook X i9 13è Gén 16Go 1To SSD - Gris,https://www.mytek.tn/pc-portable-chuwi-corebook-x-i9-13e-gen-16go-1to-ssd-gris.html,COREBOOK-X-I9,CHUWI,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-chuwi-corebook-x-i9-13e-gen-16go-1to-ssd-gris.jpg,"Écran 14"" 2k - Processeur: Intel Core i9-13900HK (Up to 5.40 GHz Turbo max, 24 Mo de mémoire cache, 14-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire: 16 Go - Disque dur: 1 To SSD - Carte graphique: Intel","Écran 14"" 2k","Intel Core i9-13900HK (Up to 5.40 GHz Turbo max, 24 Mo de mémoire cache, 14-Cores)",Windows 11 Famille,16 Go,1 To SSD,Intel
71788,Pc Portable MSI Modern 15 F13MG i5 13ème Gén 16Go 512Go SSD,https://www.mytek.tn/pc-portable-msi-modern-15-f13mg-i5-13eme-gen-16go-512go-ssd.html,9S7-15S121-404-16G,MSI,2399,2399,2399.0,2399.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-msi-modern-15-f13mg-i5-13eme-gen-16go-512go-ssd-a.jpg,"Écran 15.6"" FULL HD, IPS - Processeur: Intel Core i5-1334U (up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go - Disque dur: 512 Go SSD - Carte graphique: I","Écran 15.6"" FULL HD, IPS","Intel Core i5-1334U (up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores)",FreeDos,16 Go,512 Go SSD,I
68211,PC Portable DELL Pro 15 Essential i5 13è Gén 16Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-pro-15-essential-i5-13e-gen-16go-512go-ssd-noir.html,PV15250-I5-16G,DELL,2409,2409,2409.0,2409.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-dell-pro-15-essential-i5-13e-gen-16go-512go-ssd-noir.jpg,"Écran 15.6"" Full HD IPS, 120Hz - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max ,12Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque dur: 512 Go SSD - Carte gr","Écran 15.6"" Full HD IPS, 120Hz","Intel Core i5-1334U (Up to 4.60 GHz Turbo max ,12Mo de mémoire cache, 10-Cores)",FreeDos,16 Go DDR5,512 Go SSD,Carte gr
67628,PC Portable Gamer HP Victus 15-fb3008nk AMD RYZEN 5 8Go RTX 2050,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fb3008nk-amd-ryzen-5-8go-rtx-2050.html,C65BFEA,HP,2519,2419,2519.0,2419.0,True,4.0,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-gamer-hp-victus-15-fb3008nk-amd-ryzen-5-8go-rtx-2050.jpg,"PC Gaming HP Victus 15-fb3008nk - Écran 15.6'' FULL HD IPS, 144 Hz - Processeur: AMD Ryzen™ 5 8645HS (4.3 GHz up to 5 GHz Turbo max, 16 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: Windows 11 Famille - Mémoi","Écran 15.6'' FULL HD IPS, 144 Hz","AMD Ryzen™ 5 8645HS (4.3 GHz up to 5 GHz Turbo max, 16 Mo de mémoire cache, Hexa-Core)",Windows 11 Famille,,,
72223,PC Portable Gamer HP Victus 15-fb3008nk AMD RYZEN 5 8G RTX 2050,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fb3008nk-amd-ryzen-5-8g-rtx-2050.html,BU-C65BFEA,HP,2519,2419,2519.0,2419.0,True,4.0,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-gamer-hp-victus-15-fb3008nk-amd-ryzen-5-8g-rtx-2050-st.jpg,"PC Gaming HP Victus 15-fb3008nk - Écran 15.6'' FULL HD IPS, 144 Hz - Processeur: AMD Ryzen™ 5 8645HS (4.3 GHz up to 5 GHz Turbo max, 16 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: Windows 11 Famille - Mémoi","Écran 15.6'' FULL HD IPS, 144 Hz","AMD Ryzen™ 5 8645HS (4.3 GHz up to 5 GHz Turbo max, 16 Mo de mémoire cache, Hexa-Core)",Windows 11 Famille,,,
50652,PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 8Go RTX 2050,https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-8go-rtx-2050.html,9S7-16R831-2607,MSI,2429,2429,2429.0,2429.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-8go-rtx-2050.jpg,"Écran 15.6"" FULL HD IPS, 144 Hz - Processeur: Intel Core i5-13420H (up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque dur: 512 Go SSD - Carte","Écran 15.6"" FULL HD IPS, 144 Hz","Intel Core i5-13420H (up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core)",FreeDos,8 Go DDR4,512 Go SSD,Carte
67561,PC Portable Gamer ASUS Vivobook 16X i5 13è Gén 12Go RTX 3050,https://www.mytek.tn/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-12go-rtx-3050.html,K3605VC-RP488W-12G,ASUS,2445,2445,2445.0,2445.0,False,,En arrivage,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-gamer-asus-vivobook-16x-i5-13e-gen-12go-rtx-3050.jpg,"Écran 16"" WUXGA, IPS 144Hz - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 12 Go DDR4 - Disque Dur: 512 Go SSD","Écran 16"" WUXGA, IPS 144Hz","Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core)",Windows 11 Famille,12 Go DDR4,512 Go SSD,
66330,PC Portable ASUS Vivobook 16 Ultra 5 225H 16Go 512Go SSD - Silver,https://www.mytek.tn/pc-portable-asus-vivobook-16-ultra-5-225h-16go-512go-ssd-silver.html,X1607CA-MB174W,ASUS,2459,2459,2459.0,2459.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-16-ultra-5-225h-16go-512go-ssd-silver.jpg,"Écran 16"" WUXGA,IPS - Processeur: Intel Core Ultra 5 225H (Up to 4,9 GHz Turbo max, 18Mo de mémoire cache, 14-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512 Go SSD - Carte","Écran 16"" WUXGA,IPS","Intel Core Ultra 5 225H (Up to 4,9 GHz Turbo max, 18Mo de mémoire cache, 14-Cores)",Windows 11 Famille,16 Go DDR5,512 Go SSD,Carte
69668,PC Portable ASUS ExpertBook P1503 i5 13ème Gén 16G 512Go SSD - Gris,https://www.mytek.tn/pc-portable-asus-expertbook-p1503-i5-13eme-gen-16g-512go-ssd-gris.html,P1503CVA-S72021-16G,ASUS,2459,2459,2459.0,2459.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-expertbook-p1503-i5-13eme-gen-16g-512go-ssd-gris.jpg,"Écran 15.6'' Full HD - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo Mémoire cache, Octa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512 Go SSD - Carte Graphique: I",Écran 15.6'' Full HD,"Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo Mémoire cache, Octa-Core)",FreeDos,16 Go DDR5,512 Go SSD,I
70067,Pc Portable HP ProBook 450 G10 i5 13è Gén 8G 512G SSD - Silver,https://www.mytek.tn/pc-portable-hp-probook-450-g10-i5-13e-gen-8g-512g-ssd-silver.html,B39P8AT-W11P,HP,2459,2459,2459.0,2459.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-hp-probook-450-g10-i5-13e-gen-8g-512g-ssd-silver.jpg,"Ecran 15.6"" Full HD, IPS - Processeur: Intel® Core™ i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte","Ecran 15.6"" Full HD, IPS","Intel® Core™ i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores)",Windows 11 Pro,8 Go DDR4,512 Go SSD,Carte
60488,PC Portable Gamer HP Victus 15-fa1006nk i5 13è Gén 16Go RTX 2050,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fa1006nk-i5-13e-gen-16go-rtx-2050.html,9U1B9EA-16G,HP,2575,2475,2575.0,2475.0,True,3.9,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-gamer-hp-victus-15-fa1006nk-i5-13e-gen-16go-rtx-2050-st.jpg,"PC Gaming HP Victus 15-fa1006nk - Écran 15.6'' FULL HD, IPS - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16","Écran 15.6'' FULL HD, IPS","Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core)",Windows 11 Famille,16,,
72220,PC Portable Gamer HP Victus 15-fa1006nk i5 13è Gén 16G RTX 2050,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fa1006nk-i5-13e-gen-16g-rtx-2050.html,BU-9U1B9EA-16G,HP,2575,2475,2575.0,2475.0,True,3.9,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-gamer-hp-victus-15-fa1006nk-i5-13e-gen-16g-rtx-2050-a.jpg,"PC Gaming HP Victus 15-fa1006nk - Écran 15.6'' FULL HD, IPS - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16G","Écran 15.6'' FULL HD, IPS","Intel Core i5-13420H (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core)",Windows 11 Famille,16G,,
50676,PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 16Go RTX 2050,https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-16go-rtx-2050.html,9S7-16R831-2607-16G,MSI,2479,2479,2479.0,2479.0,False,,En arrivage,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-16go-rtx-2050.jpg,"Écran 15.6"" FULL HD IPS, 144 Hz - Processeur: Intel Core i5-13420H (up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR4 - Disque dur: 512 Go SSD - Cart","Écran 15.6"" FULL HD IPS, 144 Hz","Intel Core i5-13420H (up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, Octa-Core)",FreeDos,16 Go DDR4,512 Go SSD,
65956,PC Portable ASUS Vivobook 17 X1704VA i7 13è Gén 8Go 512Go SSD - Bleu,https://www.mytek.tn/pc-portable-asus-vivobook-17-x1704va-i7-13e-gen-16go-512go-ssd-bleu.html,X1704VA-AU115W,ASUS,2499,2499,2499.0,2499.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-17-x1704va-i7-13e-gen-16go-512go-ssd-bleu-h.jpg,"Écran 17.3"" Full HD - Processeur: Intel Core i7-1355U (Up to 5,00 GHz Turbo max, 12Mo Mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphi","Écran 17.3"" Full HD","Intel Core i7-1355U (Up to 5,00 GHz Turbo max, 12Mo Mémoire cache, 10-Cores)",Windows 11 Famille,8 Go DDR4,512 Go SSD,Carte Graphi
70600,PC Portable ASUS ExpertBook P1503 i7 13è Gén 8Go 512G SSD - Gris,https://www.mytek.tn/pc-portable-asus-expertbook-p1503-i7-13e-gen-8go-512g-ssd-gris.html,P1503CVA-S71574,ASUS,2499,2499,2499.0,2499.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-expertbook-p1503-i7-13e-gen-8go-512g-ssd-gris.jpg,"Écran 15.6'' Full HD - Processeur: Intel Core i7-13620H (Up to 4.90 GHz Turbo max, 24 Mo Mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR5 - Disque Dur: 512 Go SSD - Carte Graphique: Int",Écran 15.6'' Full HD,"Intel Core i7-13620H (Up to 4.90 GHz Turbo max, 24 Mo Mémoire cache, 10-Cores)",FreeDos,8 Go DDR5,512 Go SSD,Int
